duration_seconds,quiz_seconds,quiz_score,wrong_count,answer_change_count,max_answer_changes_per_question,hidden_count,focus_ratio,total_input_events,active_ratio,face_absent_seconds,longest_face_absence_seconds,absence_count,multiple_faces_seconds,multiple_faces_detected_count,label
189,87,88,1,4,2,4,0.466,78,0.174,5,5,1,0,0,1
508,155,83,2,2,2,2,0.929,173,0.139,8,4,0,0,0,0
506,163,78,2,1,1,1,0.97,214,0.097,2,2,2,0,0,0
582,191,80,2,0,0,2,0.876,91,0.134,12,1,1,0,0,0
504,53,85,2,1,1,1,0.951,208,0.249,18,1,1,0,0,0
414,189,95,0,3,2,2,0.983,82,0.132,35,22,3,0,0,1
29,5,82,2,4,0,2,0.864,99,0.287,14,7,1,0,0,1
377,207,100,0,0,0,2,0.865,217,0.144,10,10,0,0,0,0
253,79,50,5,9,8,4,0.611,16,0.098,65,25,0,0,0,1
521,209,94,1,1,1,0,0.879,38,0.297,0,0,2,0,0,0
692,202,75,2,1,1,0,0.932,172,0.275,12,0,0,0,0,0
14,24,77,2,1,1,2,0.988,83,0.243,10,3,2,0,0,1
439,174,93,1,3,0,0,0.788,7,0.066,1,1,1,0,0,0
253,97,71,3,4,0,8,0.314,63,0.3,8,1,0,0,0,1
463,152,98,0,4,1,1,0.952,105,0.222,0,0,0,23,1,1
327,56,60,4,9,4,3,0.673,19,0.099,56,13,1,0,0,1
897,186,98,0,0,0,1,0.839,16,0.07,13,0,0,0,0,1
640,104,81,2,2,2,2,0.856,179,0.176,17,1,1,32,4,1
478,158,95,0,3,2,0,0.919,131,0.31,84,40,1,0,0,1
561,164,86,1,4,3,2,0.871,158,0.163,17,0,2,0,0,0
50,14,31,7,1,0,1,0.805,68,0.2,16,0,0,0,0,1
636,97,84,2,0,0,1,0.996,64,0.218,2,2,2,0,0,0
191,45,100,0,0,0,10,0.492,124,0.143,13,4,0,0,0,1
292,77,79,2,2,2,2,0.946,171,0.107,84,58,2,0,0,1
430,80,91,1,2,2,1,0.956,144,0.248,40,20,2,0,0,1
577,162,78,2,2,1,5,0.436,170,0.149,20,0,0,0,0,1
429,124,72,3,1,0,0,0.804,17,0.042,17,10,0,0,0,1
613,178,88,1,3,3,5,0.323,109,0.119,0,0,1,0,0,1
688,128,94,1,1,1,0,0.979,114,0.114,20,10,0,0,0,0
442,124,80,2,0,0,8,0.402,127,0.25,18,7,0,0,0,1
499,113,80,2,3,1,0,0.872,200,0.178,2,2,2,0,0,0
861,120,93,1,3,3,2,0.896,3,0.07,4,2,0,0,0,1
275,41,50,5,8,9,6,0.598,23,0.099,52,21,1,0,0,1
392,151,70,3,3,1,1,0.812,158,0.241,8,1,2,0,0,0
510,98,77,2,3,3,0,0.92,203,0.242,4,4,0,0,0,0
465,205,92,1,4,0,0,0.88,73,0.12,17,0,1,0,0,0
894,110,99,0,4,0,0,0.907,13,0.043,2,2,0,0,0,0
44,15,95,0,0,0,2,0.994,52,0.199,11,7,0,0,0,1
715,187,100,0,4,2,1,0.819,173,0.265,6,6,0,0,0,0
745,65,81,2,4,1,2,0.981,1,0.032,16,0,0,0,0,1
392,76,93,1,3,2,0,0.833,89,0.141,14,8,0,0,0,0
326,95,73,3,2,2,2,0.904,186,0.204,4,4,0,0,0,0
55,14,23,7,1,1,0,0.841,99,0.207,15,6,1,0,0,1
758,74,80,2,4,0,0,0.833,12,0.021,10,3,2,0,0,1
257,128,99,0,2,1,0,0.81,173,0.275,3,3,2,0,0,0
539,203,73,3,3,2,2,0.932,170,0.158,11,2,1,0,0,0
619,130,82,2,3,0,2,0.871,35,0.348,5,5,0,0,0,0
498,79,98,0,2,1,0,0.971,204,0.325,20,9,2,0,0,0
344,205,99,0,3,0,1,0.911,149,0.333,1,1,1,0,0,0
462,55,71,3,1,1,4,0.491,126,0.183,11,11,1,0,0,1
238,89,98,0,4,3,7,0.5,202,0.258,9,9,1,0,0,1
19,5,84,2,4,0,1,0.922,153,0.177,12,4,2,0,0,1
486,154,93,1,1,1,2,0.837,35,0.096,5,5,2,0,0,0
385,82,90,1,1,1,2,0.881,66,0.277,14,10,1,0,0,0
28,30,99,0,4,0,1,0.805,138,0.343,12,4,2,0,0,1
262,135,99,0,1,1,0,0.8,56,0.147,99,56,2,0,0,1
580,56,90,1,3,3,2,0.782,69,0.251,17,12,0,0,0,0
328,105,89,1,2,1,0,0.83,216,0.207,61,35,4,0,0,1
551,128,76,2,3,3,0,0.89,182,0.253,109,28,2,0,0,1
229,80,40,6,11,6,2,0.567,19,0.039,46,12,1,0,0,1
321,93,75,2,1,1,2,0.837,171,0.144,15,0,0,0,0,0
341,154,75,2,3,0,0,0.799,162,0.343,5,2,1,0,0,0
757,73,93,1,3,3,0,0.846,10,0.069,8,8,2,0,0,1
393,177,98,0,4,2,1,0.811,166,0.272,12,4,2,0,0,0
314,121,95,0,4,2,1,0.884,184,0.25,15,1,0,0,0,0
263,202,76,2,4,2,1,0.917,217,0.336,39,36,1,0,0,1
48,21,25,8,2,2,0,0.904,108,0.273,9,9,2,0,0,1
299,54,20,8,10,7,3,0.734,8,0.064,60,9,2,0,0,1
622,78,85,2,1,1,1,0.796,205,0.262,18,1,0,0,0,0
37,9,5,8,0,0,2,0.999,91,0.159,18,4,0,0,0,1
300,123,70,3,4,0,1,0.949,62,0.332,7,7,2,0,0,0
451,163,93,1,3,0,2,0.816,155,0.133,16,8,0,0,0,0
38,33,74,3,2,2,1,0.8,133,0.14,6,6,1,0,0,1
229,25,70,3,4,8,4,0.52,26,0.026,65,29,0,0,0,1
279,34,70,3,12,7,4,0.497,17,0.12,30,18,0,0,0,1
715,85,88,1,4,1,0,0.964,16,0.032,6,6,1,0,0,1
480,73,98,0,3,0,1,0.878,57,0.239,46,24,2,0,0,1
54,4,26,10,1,1,1,0.893,180,0.08,14,3,0,0,0,1
515,177,72,3,4,3,0,0.815,184,0.263,106,62,2,0,0,1
539,105,82,2,3,3,1,0.973,80,0.261,16,12,0,14,4,1
45,22,82,2,3,1,0,0.844,47,0.128,17,2,1,0,0,1
644,116,91,1,2,1,6,0.434,172,0.275,0,0,1,0,0,1
322,94,93,1,0,0,0,0.85,187,0.322,92,68,3,0,0,1
113,61,70,3,9,8,2,0.491,19,0.038,54,28,0,0,0,1
619,150,96,0,0,0,2,0.79,202,0.181,75,33,4,0,0,1
197,97,100,0,1,0,9,0.628,211,0.119,2,2,2,0,0,1
380,206,88,1,2,0,1,0.889,113,0.341,14,7,0,0,0,0
663,201,97,0,0,0,0,0.9,111,0.348,18,7,2,0,0,0
582,108,71,3,2,2,1,0.955,219,0.166,17,12,0,0,0,0
556,132,73,3,1,1,1,0.939,100,0.102,11,8,0,0,0,0
513,85,89,1,0,0,2,0.976,184,0.174,19,8,2,0,0,0
584,185,95,0,2,2,0,0.834,213,0.319,1,1,1,0,0,0
302,140,100,0,0,0,1,0.912,67,0.243,50,18,4,0,0,1
550,158,94,1,0,0,1,0.903,176,0.342,14,1,2,0,0,0
202,177,92,1,1,1,5,0.306,166,0.292,2,1,1,0,0,1
460,121,93,1,2,0,2,0.891,104,0.327,20,2,2,0,0,0
217,185,94,1,1,1,5,0.439,116,0.345,16,8,2,0,0,1
626,114,75,2,2,2,1,0.994,209,0.318,10,10,2,25,4,1
241,52,20,8,10,5,2,0.54,23,0.11,29,17,2,0,0,1
530,114,85,2,0,0,2,0.837,179,0.334,55,49,4,0,0,1
627,68,85,2,0,0,0,0.867,133,0.321,13,0,0,0,0,0
500,180,100,0,2,1,1,0.845,46,0.17,78,24,4,0,0,1
509,74,99,0,4,2,2,0.837,196,0.102,1,1,1,0,0,0
351,140,85,2,1,1,2,0.977,152,0.119,6,1,0,0,0,0
46,9,7,8,3,0,0,0.795,124,0.177,9,7,2,0,0,1
487,166,92,1,3,0,1,0.859,137,0.333,4,4,2,0,0,0
94,70,30,7,10,3,3,0.554,30,0.12,24,24,1,0,0,1
503,167,87,1,3,1,0,0.994,201,0.318,18,3,0,0,0,0
592,103,74,3,1,1,2,0.858,183,0.32,12,2,1,0,0,0
593,198,84,2,2,0,2,0.8,184,0.309,94,41,2,0,0,1
381,125,78,2,0,0,2,0.983,67,0.284,15,9,2,0,0,0
215,50,20,8,6,8,4,0.523,15,0.037,47,29,1,0,0,1
537,127,99,0,4,2,0,0.932,10,0.066,13,0,2,0,0,1
525,97,90,1,3,3,10,0.5,111,0.317,9,9,0,0,0,1
456,182,89,1,1,0,0,0.947,131,0.315,6,6,0,0,0,0
655,55,74,3,0,0,0,0.794,7,0.055,2,2,1,0,0,1
706,197,89,1,3,1,2,0.905,17,0.001,2,2,1,0,0,1
513,104,91,1,0,0,1,0.793,142,0.165,8,8,0,0,0,0
283,165,84,2,4,2,5,0.613,190,0.213,13,4,1,0,0,1
112,70,60,4,6,4,3,0.631,33,0.103,50,20,0,0,0,1
59,7,26,9,0,0,1,0.945,184,0.247,5,3,2,0,0,1
310,95,95,0,3,1,0,0.914,171,0.165,14,0,1,0,0,0
569,140,70,3,3,2,2,0.86,75,0.289,20,8,1,0,0,0
699,141,94,1,0,0,1,0.806,216,0.22,13,8,0,0,0,0
328,81,90,1,2,0,1,0.823,176,0.208,69,57,2,0,0,1
11,28,89,1,2,2,2,0.843,89,0.14,3,3,1,0,0,1
302,146,77,2,2,2,0,0.804,45,0.26,10,1,0,0,0,0
696,57,95,0,2,2,1,0.78,219,0.346,9,8,2,0,0,0
333,178,82,2,3,1,1,0.792,204,0.174,13,9,0,0,0,0
644,68,100,0,2,2,1,0.826,178,0.166,18,7,2,0,0,0
647,190,88,1,2,0,0,0.938,43,0.132,10,0,1,0,0,0
42,28,74,3,4,2,0,0.981,66,0.098,0,0,2,0,0,1
508,207,100,0,1,1,2,0.987,6,0.01,20,12,1,0,0,1
355,129,96,0,0,0,9,0.629,84,0.1,6,6,2,0,0,1
369,53,83,2,2,2,0,0.921,173,0.177,5,5,0,0,0,0
605,150,85,2,2,0,2,0.783,159,0.204,14,5,0,0,0,0
622,151,83,2,3,1,0,0.994,68,0.087,6,5,0,0,0,0
596,120,83,2,3,3,2,0.805,137,0.098,6,6,0,0,0,0
602,182,76,2,0,0,10,0.388,99,0.34,15,1,2,0,0,1
400,92,90,1,2,2,1,0.993,91,0.205,19,12,0,0,0,0
41,21,13,7,0,0,1,0.817,83,0.244,8,8,2,0,0,1
539,187,98,0,2,2,1,0.931,0,0.062,1,1,0,0,0,1
614,187,96,0,1,0,1,0.988,10,0.042,17,6,0,0,0,1
415,74,72,3,0,0,0,0.86,70,0.122,16,6,0,24,3,1
387,122,98,0,0,0,5,0.52,56,0.304,1,1,0,0,0,1
461,104,73,3,1,1,2,0.96,198,0.246,46,18,4,0,0,1
682,194,87,1,2,2,0,0.963,123,0.287,12,1,2,0,0,0
68,13,15,9,3,0,1,0.992,171,0.239,3,3,0,0,0,1
246,57,100,0,2,1,2,0.811,65,0.292,15,1,2,0,0,0
37,4,100,0,2,2,1,0.785,107,0.29,3,3,2,0,0,1
633,47,79,2,2,0,9,0.328,36,0.098,1,0,2,0,0,1
438,154,79,2,0,0,1,0.866,72,0.234,19,11,2,0,0,0
284,187,76,2,4,1,2,0.962,195,0.271,4,4,1,0,0,0
374,130,90,1,1,1,0,0.941,130,0.227,11,0,0,0,0,0
28,8,84,2,2,1,2,0.857,196,0.299,2,2,1,0,0,1
9,31,70,3,4,1,2,0.969,139,0.335,6,6,2,0,0,1
40,13,98,0,0,0,0,0.783,113,0.103,11,6,0,0,0,1
406,160,70,3,4,3,2,0.961,112,0.254,16,2,0,0,0,0
655,167,96,0,1,1,0,0.962,0,0.031,15,2,0,0,0,1
381,173,72,3,4,3,1,0.829,96,0.171,5,2,0,0,0,0
389,128,97,0,2,2,1,0.792,65,0.168,7,7,1,0,0,0
857,104,88,1,3,2,2,0.793,2,0.021,15,4,2,0,0,1
418,186,76,2,3,3,0,0.815,54,0.218,16,11,0,0,0,0
635,113,71,3,1,1,0,0.881,6,0.056,16,12,1,0,0,1
719,84,84,2,0,0,0,0.998,13,0.032,0,0,1,0,0,1
11,5,95,0,3,0,0,0.949,67,0.302,2,2,2,0,0,1
20,14,17,9,2,2,2,0.857,58,0.165,12,3,0,0,0,1
523,191,76,2,0,0,2,0.919,64,0.186,4,4,0,0,0,0
586,127,84,2,4,2,1,0.794,179,0.266,20,6,2,0,0,0
356,186,97,0,3,1,1,0.849,111,0.349,95,70,1,0,0,1
474,56,76,2,3,2,1,0.816,170,0.158,83,31,3,0,0,1
174,36,70,3,12,4,2,0.587,32,0.097,33,12,1,0,0,1
444,177,78,2,2,2,2,0.938,13,0.03,14,9,1,0,0,1
426,162,70,3,0,0,0,0.918,49,0.227,17,6,0,0,0,0
11,20,76,2,2,2,2,0.869,138,0.116,11,11,2,0,0,1
606,114,87,1,0,0,1,0.797,154,0.244,9,0,2,0,0,0
534,194,86,1,3,0,1,0.876,134,0.097,18,8,2,0,0,0
468,205,75,2,2,2,1,0.936,111,0.094,7,7,2,0,0,0
9,23,73,3,2,2,1,0.818,180,0.165,16,5,1,0,0,1
548,164,99,0,4,3,2,0.873,218,0.203,19,1,2,0,0,0
492,88,81,2,3,1,7,0.329,120,0.143,18,8,2,0,0,1
499,159,86,1,4,1,0,0.974,134,0.121,19,9,1,25,4,1
380,88,90,1,4,3,0,0.99,220,0.176,8,8,1,0,0,0
404,162,73,3,3,0,0,0.884,54,0.147,19,7,0,0,0,0
392,199,84,2,3,2,2,0.973,170,0.17,16,5,0,0,0,0
46,27,31,9,0,0,0,0.928,58,0.094,4,1,0,0,0,1
607,149,92,1,1,1,0,0.805,69,0.347,3,3,1,0,0,0
42,15,77,2,1,0,0,0.918,175,0.326,1,1,0,0,0,1
35,28,97,0,4,3,1,0.878,66,0.113,6,6,1,0,0,1
607,131,85,2,1,0,2,0.997,88,0.17,12,5,0,35,3,1
508,155,71,3,0,0,1,0.836,8,0.037,18,5,1,0,0,0
585,56,88,1,3,2,1,0.815,198,0.232,20,8,2,0,0,0
503,120,91,1,4,3,0,0.845,127,0.345,19,12,1,0,0,0
25,33,71,3,1,0,1,0.918,93,0.096,7,7,2,0,0,1
682,136,83,2,0,0,2,0.816,100,0.223,16,10,2,0,0,0
612,82,85,2,0,0,1,0.896,188,0.282,8,8,1,0,0,0
397,98,86,1,3,3,1,0.987,43,0.187,8,5,0,0,0,0
371,161,71,3,0,0,4,0.561,135,0.231,0,0,2,0,0,1
264,72,70,3,0,0,0,0.828,70,0.152,3,3,2,0,0,0
596,117,89,1,3,0,0,0.839,156,0.18,99,61,1,0,0,1
159,38,30,7,12,6,2,0.593,37,0.031,22,19,2,0,0,1
600,133,92,1,1,1,2,0.987,48,0.168,20,11,2,0,0,0
463,57,74,3,2,2,1,0.972,185,0.206,16,5,0,13,1,1
660,107,97,0,0,0,1,0.885,117,0.194,8,2,0,0,0,0
623,130,77,2,1,1,8,0.626,52,0.179,19,6,0,0,0,1
532,150,71,3,0,0,0,0.875,154,0.242,15,11,2,0,0,0
291,195,87,1,4,1,0,0.849,217,0.201,51,25,4,0,0,1
713,208,93,1,1,1,1,0.995,180,0.183,91,21,4,0,0,1
443,201,84,2,4,1,0,0.905,4,0.07,2,2,0,0,0,1
640,110,82,2,2,2,1,0.915,51,0.306,7,7,1,0,0,0
487,122,82,2,4,3,8,0.679,59,0.114,8,8,1,0,0,1
555,67,70,3,4,2,7,0.432,174,0.263,1,1,0,0,0,1
649,197,94,1,1,1,7,0.676,99,0.17,15,2,1,0,0,1
454,189,82,2,2,1,2,0.923,119,0.347,12,1,2,0,0,0
489,122,84,2,2,2,1,0.991,189,0.175,16,3,1,0,0,0
506,144,79,2,4,2,5,0.308,68,0.129,12,4,0,0,0,1
471,184,78,2,2,1,2,0.806,59,0.089,9,0,0,0,0,0
600,128,76,2,3,0,0,0.969,151,0.257,86,56,4,0,0,1
297,119,86,1,2,2,0,0.838,158,0.099,0,0,1,0,0,0
689,62,98,0,0,0,2,0.952,158,0.247,7,4,1,0,0,0
247,70,50,5,7,9,3,0.52,24,0.106,18,11,0,0,0,1
554,91,97,0,1,1,0,0.858,115,0.089,17,0,2,0,0,0
603,177,73,3,4,2,0,0.972,113,0.128,1,1,0,17,4,1
635,63,78,2,1,1,1,0.905,131,0.343,79,61,2,0,0,1
718,130,74,3,1,1,1,0.903,95,0.202,101,24,3,0,0,1
854,193,90,1,2,0,2,0.921,6,0.013,6,6,0,0,0,1
389,186,98,0,3,2,9,0.461,211,0.174,13,12,1,0,0,1
446,108,81,2,0,0,9,0.36,106,0.174,11,3,1,0,0,1
266,118,84,2,0,0,2,0.869,210,0.139,14,5,1,0,0,0
48,27,18,8,2,0,1,0.857,164,0.343,4,4,0,0,0,1
284,183,95,0,3,1,0,0.955,61,0.198,6,1,2,0,0,0
401,143,100,0,2,1,2,0.957,137,0.155,11,5,0,0,0,0
471,57,77,2,1,1,2,0.885,161,0.128,4,0,2,0,0,0
230,65,50,5,11,4,4,0.538,13,0.057,19,11,0,0,0,1
377,148,72,3,2,0,1,0.828,179,0.165,3,1,2,0,0,0
432,207,95,0,1,1,0,0.954,140,0.346,15,3,0,0,0,0
14,18,81,2,3,3,0,0.816,185,0.236,6,6,1,0,0,1
647,184,95,0,1,1,1,0.869,112,0.291,18,4,0,0,0,0
267,73,60,4,5,9,6,0.596,41,0.035,24,12,0,0,0,1
555,182,85,2,0,0,0,0.992,210,0.266,16,7,1,0,0,0
50,5,4,7,4,1,0,0.789,112,0.33,13,2,0,0,0,1
225,78,80,2,2,2,6,0.441,109,0.129,7,7,0,0,0,1
363,46,99,0,1,1,2,0.837,129,0.124,6,6,2,0,0,0
380,175,96,0,2,2,1,0.843,148,0.318,17,5,1,0,0,0
68,7,9,8,3,1,1,0.944,191,0.321,10,10,1,0,0,1
684,158,72,3,0,0,2,0.91,131,0.332,6,6,1,0,0,0
296,81,78,2,4,1,1,0.886,167,0.289,19,4,1,0,0,0
16,6,4,7,0,0,0,0.912,178,0.29,12,11,2,0,0,1
491,121,90,1,3,3,1,0.893,206,0.26,12,8,0,0,0,0
892,67,76,2,3,2,2,0.986,11,0.02,17,10,0,0,0,1
344,100,74,3,2,2,2,0.875,182,0.137,13,1,1,0,0,0
702,175,87,1,0,0,0,0.973,7,0.062,20,3,1,0,0,0
287,96,77,2,2,0,2,0.877,198,0.188,20,11,1,12,1,1
39,25,87,1,2,2,0,0.885,158,0.202,3,3,2,0,0,1
264,199,82,2,0,0,0,0.812,57,0.213,11,7,1,0,0,0
629,193,81,2,4,2,1,0.804,136,0.245,19,1,1,0,0,0
732,200,98,0,2,2,1,0.828,12,0.032,3,3,2,0,0,1
631,90,84,2,1,1,9,0.376,118,0.183,1,0,1,0,0,1
380,45,84,2,2,1,0,0.928,210,0.312,0,0,0,0,0,0
428,120,87,1,2,2,4,0.398,35,0.125,11,1,0,0,0,1
275,155,76,2,1,1,10,0.313,91,0.291,11,11,2,0,0,1
712,83,90,1,4,2,2,0.953,206,0.1,93,27,1,0,0,1
236,55,95,0,2,0,6,0.439,49,0.168,15,12,0,0,0,1
359,45,30,7,8,8,6,0.745,16,0.109,51,24,2,0,0,1
320,38,30,7,7,7,5,0.542,28,0.06,64,26,2,0,0,1
442,53,92,1,2,2,1,0.837,70,0.147,19,1,2,0,0,0
552,169,82,2,0,0,8,0.486,169,0.129,12,1,0,0,0,1
392,72,94,1,0,0,1,0.974,46,0.22,68,50,2,0,0,1
605,155,80,2,0,0,1,0.806,91,0.137,12,0,1,0,0,0
37,13,100,0,1,1,0,0.784,119,0.323,20,4,1,0,0,1
41,5,97,0,0,0,1,0.874,108,0.186,5,5,0,0,0,1
235,29,50,5,8,7,3,0.561,35,0.031,62,22,0,0,0,1
21,18,22,10,0,0,2,0.825,131,0.225,9,9,2,0,0,1
594,196,95,0,1,1,9,0.394,199,0.22,19,12,0,0,0,1
350,67,40,6,10,4,4,0.614,44,0.118,15,13,2,0,0,1
485,128,74,3,4,1,0,0.87,14,0.07,7,7,2,0,0,1
708,125,87,1,1,1,1,0.923,99,0.272,62,60,4,0,0,1
681,82,98,0,1,1,2,0.969,157,0.313,11,11,2,0,0,0
289,176,100,0,3,1,0,0.967,76,0.29,10,0,2,0,0,0
582,56,78,2,2,1,10,0.289,143,0.307,15,11,2,0,0,1
487,133,90,1,2,1,0,0.848,182,0.192,1,1,2,0,0,0
35,32,92,1,2,0,1,0.894,211,0.163,14,6,1,0,0,1
669,128,95,0,3,3,2,0.877,72,0.215,5,0,2,0,0,0
276,60,99,0,1,1,2,0.789,46,0.237,5,5,2,0,0,0
295,80,77,2,1,1,2,0.949,156,0.337,19,12,0,0,0,0
716,61,91,1,0,0,2,0.988,203,0.234,15,12,0,20,3,1
620,130,84,2,3,0,1,0.907,44,0.109,9,9,0,0,0,0
31,35,90,1,4,2,2,0.816,36,0.341,20,10,1,0,0,1
658,115,80,2,2,2,2,0.955,103,0.213,44,25,2,0,0,1
372,83,75,2,3,0,1,0.905,216,0.087,7,5,2,0,0,0
208,38,40,6,5,5,4,0.619,11,0.073,49,21,1,0,0,1
529,77,76,2,2,2,1,0.853,182,0.199,107,56,3,0,0,1
394,131,85,2,3,3,0,0.922,99,0.32,5,4,1,0,0,0
16,3,6,10,1,1,0,0.853,86,0.27,13,6,2,0,0,1
288,45,95,0,1,1,2,0.826,176,0.121,11,8,1,0,0,0
346,205,86,1,1,1,5,0.514,69,0.256,12,5,2,0,0,1
655,175,72,3,3,1,0,0.991,75,0.319,1,1,0,0,0,0
690,183,83,2,4,1,1,0.986,126,0.3,62,46,1,0,0,1
520,123,92,1,0,0,1,0.869,203,0.22,9,1,2,0,0,0
344,106,91,1,2,1,2,0.796,89,0.239,40,25,1,0,0,1
265,78,30,7,8,8,2,0.545,23,0.089,49,13,2,0,0,1
523,135,96,0,1,1,1,0.92,86,0.337,15,6,1,0,0,0
500,68,85,2,0,0,0,0.858,216,0.196,11,10,1,0,0,0
326,45,30,7,8,7,6,0.619,20,0.047,54,28,2,0,0,1
652,66,75,2,1,1,0,0.906,127,0.13,14,3,2,0,0,0
558,165,82,2,4,3,2,0.805,188,0.343,20,11,1,0,0,0
590,183,76,2,0,0,9,0.599,49,0.105,18,4,1,0,0,1
307,154,83,2,0,0,2,0.872,160,0.309,1,1,2,0,0,0
296,109,79,2,0,0,2,0.837,55,0.198,15,3,2,0,0,0
9,22,91,1,1,0,1,0.948,44,0.121,3,3,2,0,0,1
537,46,91,1,2,0,1,0.944,69,0.336,5,5,2,0,0,0
362,142,70,3,3,2,1,0.989,200,0.259,14,11,1,0,0,0
482,47,83,2,0,0,2,0.789,61,0.178,15,0,2,16,2,1
344,74,50,5,11,4,4,0.493,19,0.078,64,8,0,0,0,1
660,98,80,2,1,0,0,0.842,187,0.183,0,0,2,0,0,0
656,133,90,1,0,0,0,0.837,139,0.308,3,3,1,0,0,0
450,60,70,3,0,0,1,0.879,36,0.181,5,4,0,0,0,0
611,77,98,0,2,0,1,0.9,189,0.163,20,8,1,0,0,0
604,153,89,1,4,0,1,0.899,188,0.086,69,59,4,0,0,1
457,153,91,1,0,0,1,0.792,162,0.276,13,4,1,0,0,0
246,207,71,3,0,0,4,0.495,92,0.147,4,2,1,0,0,1
513,142,91,1,0,0,0,0.924,8,0.063,6,2,0,0,0,0
685,132,88,1,1,0,1,0.896,2,0.041,19,6,0,0,0,1
440,207,92,1,0,0,1,0.849,108,0.123,18,3,0,0,0,0
250,101,77,2,1,1,1,0.857,187,0.119,13,9,2,0,0,0
494,142,76,2,1,1,2,0.851,118,0.206,18,10,1,17,2,1
404,167,82,2,4,0,0,0.998,102,0.282,0,0,1,0,0,0
771,190,74,3,1,0,0,0.931,14,0.031,1,1,1,0,0,1
32,32,83,2,3,1,0,0.792,116,0.087,9,6,0,0,0,1
312,69,99,0,2,2,0,0.861,36,0.231,16,8,2,0,0,0
641,136,75,2,1,1,0,0.856,17,0.006,19,4,2,0,0,1
407,115,74,3,2,1,1,0.935,204,0.346,2,2,0,9,1,1
396,111,74,3,2,2,2,0.991,190,0.231,8,0,2,0,0,0
565,157,96,0,2,0,0,0.893,73,0.112,15,5,0,0,0,0
277,205,76,2,0,0,1,0.903,146,0.326,81,68,2,0,0,1
491,203,89,1,4,3,0,0.884,36,0.236,0,0,2,9,1,1
596,134,99,0,4,2,1,0.782,59,0.181,11,5,2,0,0,0
643,195,76,2,2,2,2,0.885,61,0.325,56,27,1,0,0,1
487,101,84,2,1,1,0,0.885,97,0.322,1,1,2,0,0,0
484,85,84,2,2,0,1,0.89,75,0.165,19,11,0,10,4,1
683,186,94,1,0,0,1,0.808,217,0.246,16,10,0,0,0,0
298,188,76,2,1,1,2,0.943,149,0.187,20,11,0,18,3,1
47,9,32,7,1,1,2,0.897,158,0.325,18,2,1,0,0,1
371,122,77,2,2,0,2,0.905,188,0.327,68,18,4,0,0,1
248,87,99,0,4,0,9,0.326,92,0.15,4,4,2,0,0,1
317,153,93,1,1,0,2,0.892,211,0.201,12,4,1,0,0,0
693,176,96,0,1,1,1,0.834,11,0.021,16,2,0,0,0,1
34,6,30,8,0,0,2,0.87,139,0.285,20,10,2,0,0,1
633,71,78,2,3,0,2,0.998,156,0.222,3,3,0,0,0,0
247,26,70,3,8,5,3,0.562,36,0.024,49,30,2,0,0,1
406,158,72,3,4,2,0,0.828,57,0.201,7,7,2,0,0,0
428,75,88,1,3,2,1,0.831,203,0.256,4,2,0,0,0,0
503,189,72,3,2,0,0,0.811,88,0.194,20,7,2,0,0,0
257,90,74,3,1,1,0,0.939,78,0.205,9,9,1,0,0,0
382,194,81,2,4,3,2,0.885,87,0.234,1,1,0,0,0,0
146,76,30,7,5,8,2,0.577,15,0.069,45,27,1,0,0,1
242,25,70,3,6,4,5,0.641,14,0.102,65,24,2,0,0,1
164,47,60,4,8,6,5,0.681,29,0.097,60,13,1,0,0,1
34,23,11,7,3,3,0,0.897,133,0.319,12,12,1,0,0,1
729,96,75,2,0,0,1,0.952,13,0.059,20,2,2,0,0,1
9,6,88,1,3,1,1,0.847,108,0.142,5,4,1,0,0,1
514,148,98,0,2,2,0,0.918,49,0.334,7,7,2,0,0,0
18,29,81,2,1,1,2,0.924,62,0.334,1,1,0,0,0,1
704,140,70,3,3,3,0,0.872,106,0.114,1,1,2,0,0,0
355,161,81,2,2,2,1,0.854,76,0.261,2,2,1,0,0,0
561,52,72,3,1,1,1,0.835,157,0.246,12,2,0,0,0,0
586,155,85,2,2,2,1,0.932,137,0.086,19,4,2,0,0,0
554,81,100,0,1,0,1,0.875,170,0.09,12,1,2,0,0,0
858,125,93,1,3,1,0,0.943,18,0.031,3,3,2,0,0,0
447,186,73,3,3,3,1,0.835,202,0.261,18,12,1,0,0,0
46,9,29,9,1,1,0,0.871,104,0.19,17,1,1,0,0,1
352,138,83,2,2,2,2,0.872,217,0.271,11,0,0,0,0,0
690,91,89,1,4,1,1,0.915,136,0.106,6,4,1,0,0,0
710,81,95,0,4,1,0,0.818,7,0.065,15,0,0,0,0,1
10,28,6,7,2,0,1,0.968,47,0.298,18,12,1,0,0,1
251,193,82,2,4,2,2,0.829,39,0.082,17,7,0,24,2,1
582,86,100,0,0,0,1,0.98,167,0.152,7,7,1,0,0,0
403,180,90,1,1,1,1,0.938,89,0.129,3,3,0,0,0,0
583,202,78,2,1,1,2,0.832,112,0.187,13,7,1,0,0,0
470,94,82,2,1,1,2,0.823,190,0.284,9,9,2,0,0,0
376,192,82,2,0,0,0,0.849,154,0.34,5,4,0,0,0,0
36,19,99,0,1,0,1,0.866,57,0.124,8,4,1,0,0,1
573,170,80,2,3,1,0,0.976,95,0.179,11,0,0,0,0,0
347,95,90,1,4,1,0,0.967,68,0.131,8,5,2,0,0,0
325,138,100,0,2,0,6,0.284,152,0.197,9,8,2,0,0,1
